VALUEOID,VALVAL,VALLABEL,DATATYPE,LNGTH,DECDIG,NUMFMT,ORIGIN,VARORDER,CODELST,VALUELST,COMMENTS,COMPMETH,II
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS106,"ADS1-Integration of Gaze, SA",integer,1,,,CRF,006,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS107,"ADS1-Shared Enjoyment in Interaction, SA",integer,1,,,CRF,007,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS108,"ADS1-Showing, SA",integer,1,,,CRF,008,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS109,"ADS1-Initiation of Joint Attention, SA",integer,1,,,CRF,009,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS110,"ADS1-Response to Joint Attention, SA",integer,1,,,CRF,010,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS111,"ADS1-Quality of Social Overtures, SA",integer,1,,,CRF,011,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS112,ADS1-SA Total,integer,2,,,CRF,012,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS113,"ADS1-Intonation, RRB",integer,1,,,CRF,013,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS114,"ADS1-Stereotype/Idiosyncratic Words, RRB",integer,1,,,CRF,014,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS115,"ADS1-Unusual Sensory Interest, RRB",integer,1,,,CRF,015,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS116,"ADS1-Hand, Finger Mannerisms, RRB",integer,1,,,CRF,016,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS117,"ADS1-Repetitive Behaviors, RRB",integer,1,,,CRF,017,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS118,ADS1-RRB Total,integer,2,,,CRF,018,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS119,ADS1-Overall Total,integer,2,,,CRF,019,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS120,ADS1-ADOS-2 Classification,text,15,,,CRF,020,ADOS2CL,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS121,ADS1-Overall Diagnosis,text,200,,,CRF,021,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS122,ADS1-ADOS-2 Comparison Score,text,2,,,CRF,022,ADOS2SC,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS123,ADS1-Level of Autism Spectrum Symptoms,text,22,,,CRF,023,ADOS2LVL,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A01,ADS1-Level of Non-Echoed Spoken Language,text,123,,,CRF,024,AD1A01L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A02,ADS1-Freq of Spon Vocalization to Others,text,196,,,CRF,025,AD1A02L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A03,ADS1-Intonation,text,152,,,CRF,026,AD1A03L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A04,ADS1-Immediate Echolalia,text,93,,,CRF,027,AD1A04L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A05,ADS1-Stereotyped/Idiosyncratic Words,text,145,,,CRF,028,AD1A05L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A06,ADS1-Use of Another's Body,text,194,,,CRF,029,AD1A06L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A07,ADS1-Pointing,text,199,,,CRF,030,AD1A07L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1A08,ADS1-Gestures,text,176,,,CRF,031,AD1A08L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B01,ADS1-Unusual Eye Contact,text,89,,,CRF,032,AD1B01L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B02,ADS1-Responsive Social Smile,text,193,,,CRF,033,AD1B02L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B03,ADS1-Facial Expressions to Others,text,144,,,CRF,034,AD1B03L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B04,ADS1-Integration of Gaze,text,107,,,CRF,035,AD1B04L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B05,ADS1-Shared Enjoyment in Interaction,text,189,,,CRF,036,AD1B05L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B06,ADS1-Response to Name,text,193,,,CRF,037,AD1B06L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B07,ADS1-Requesting,text,199,,,CRF,038,AD1B07L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B08,ADS1-Giving,text,191,,,CRF,039,AD1B08L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B09,ADS1-Showing,text,171,,,CRF,040,AD1B09L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B10,ADS1-Initiation of Joint Attention,text,199,,,CRF,041,AD1B10L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B11,ADS1-Response to Joint Attention,text,125,,,CRF,042,AD1B11L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B12,ADS1-Quality of Social Overtures,text,173,,,CRF,043,AD1B12L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B13A,"ADS1-Maintain Attention, Examiner",text,198,,,CRF,044,AD1B13AL,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B13B,ADS1-Parent/Caregiver's Attention,text,198,,,CRF,045,AD1B13BL,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B14,ADS1-Quality of Social Response,text,140,,,CRF,046,AD1B14L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B15,ADS1-Level of Engagement,text,161,,,CRF,047,AD1B15L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1B16,ADS1-Overall Quality of Rapport,text,164,,,CRF,048,AD1B16L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1C01,ADS1-Functional Play With Objects,text,198,,,CRF,049,AD1C01L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1C02,ADS1-Imagination/Creativity,text,188,,,CRF,050,AD1C02L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1D01,ADS1-Unusual Sensory Interest,text,180,,,CRF,051,AD1D01L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1D01A,"ADS1-Unusual Sensory Interest, Specify",text,200,,,CRF,052,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1D02,"ADS1-Hand, Finger, Complex Mannerisms",text,149,,,CRF,053,AD1D02L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1D02A,"ADS1-Hand, Finger Mannerisms, Specify",text,200,,,CRF,054,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1D03,ADS1-Self-Injurious Behavior,text,180,,,CRF,055,AD1D03L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1D04,ADS1-Repetitive/Stereotyped Behaviors,text,199,,,CRF,056,AD1D04L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1D04A,"ADS1-Repetitive Behaviors, Specify",text,200,,,CRF,057,,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1E01,ADS1-Overactivity,text,177,,,CRF,058,AD1E01L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1E02,"ADS1-Tantrums, Disruptive Behavior",text,143,,,CRF,059,AD1E02L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,ADS1E03,ADS1-Anxiety,text,164,,,CRF,060,AD1E03L,,,,
QS.QSCAT.ADOS2 MOD 1.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,061,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS201,"ADS2-Pointing, SA",integer,1,,,CRF,001,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS202,"ADS2-Descriptive Gestures, SA",integer,1,,,CRF,002,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS203,"ADS2-Unusual Eye Contact, SA",integer,1,,,CRF,003,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS204,"ADS2-Facial Expressions to Others, SA",integer,1,,,CRF,004,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS205,"ADS2-Shared Enjoyment in Interaction, SA",integer,1,,,CRF,005,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS206,"ADS2-Showing, SA",integer,1,,,CRF,006,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS207,"ADS2-Initiation of Joint Attention, SA",integer,1,,,CRF,007,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS208,"ADS2-Quality of Social Overtures, SA",integer,1,,,CRF,008,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS209,"ADS2-Reciprocal Social Communication, SA",integer,1,,,CRF,009,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS210,"ADS2-Overall Quality of Rapport, SA",integer,1,,,CRF,010,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS211,ADS2-SA Total,integer,2,,,CRF,011,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS212,"ADS2-Stereotype/Idiosyncratic Words, RRB",integer,1,,,CRF,012,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS213,"ADS2-Unusual Sensory Interest, RRB",integer,1,,,CRF,013,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS214,"ADS2-Hand, Finger Mannerisms, RRB",integer,1,,,CRF,014,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS215,"ADS2-Repetitive Behaviors, RRB",integer,1,,,CRF,015,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS216,ADS2-RRB Total,integer,2,,,CRF,016,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS217,ADS2-Overall Total,integer,2,,,CRF,017,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS218,ADS2-ADOS-2 Classification,text,15,,,CRF,018,ADOS2CL,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS219,ADS2-Overall Diagnosis,text,200,,,CRF,019,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS220,ADS2-ADOS-2 Comparison Score,text,2,,,CRF,020,ADOS2SC,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS221,ADS2-Level of Autism Spectrum Symptoms,text,22,,,CRF,021,ADOS2LVL,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2A01,ADS2-Level of Non-Echoed Spoken Language,text,126,,,CRF,022,AD2A01L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2A02,ADS2-Autism Assoc Speech Abnormality,text,199,,,CRF,023,AD2A02L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2A03,ADS2-Immediate Echolalia,text,93,,,CRF,024,AD2A03L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2A04,ADS2-Stereotyped/Idiosyncratic Words,text,200,,,CRF,025,AD2A04L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2A05,ADS2-Conversation,text,200,,,CRF,026,AD2A05L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2A06,ADS2-Pointing,text,146,,,CRF,027,AD2A06L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2A07,ADS2-Descriptive Gestures,text,200,,,CRF,028,AD2A07L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B01,ADS2-Unusual Eye Contact,text,89,,,CRF,029,AD2B01L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B02,ADS2-Facial Expressions to Others,text,194,,,CRF,030,AD2B02L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B03,ADS2-Shared Enjoyment in Interaction,text,198,,,CRF,031,AD2B03L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B04,ADS2-Response to Name,text,193,,,CRF,032,AD2B04L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B05,ADS2-Showing,text,171,,,CRF,033,AD2B05L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B06,ADS2-Initiation of Joint Attention,text,200,,,CRF,034,AD2B06L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B07,ADS2-Response to Joint Attention,text,126,,,CRF,035,AD2B07L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B08,ADS2-Quality of Social Overtures,text,198,,,CRF,036,AD2B08L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B09A,"ADS2-Maintain Attention, Examiner",text,198,,,CRF,037,AD2B09AL,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B09B,ADS2-Parent/Caregiver's Attention,text,198,,,CRF,038,AD2B09BL,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B10,ADS2-Quality of Social Response,text,140,,,CRF,039,AD2B10L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B11,ADS2-Reciprocal Social Communication,text,199,,,CRF,040,AD2B11L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2B12,ADS2-Overall Quality of Rapport,text,164,,,CRF,041,AD2B12L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2C01,ADS2-Functional Play With Objects,text,198,,,CRF,042,AD2C01L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2C02,ADS2-Imagination/Creativity,text,188,,,CRF,043,AD2C02L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2D01,ADS2-Unusual Sensory Interest,text,179,,,CRF,044,AD2D01L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2D01A,"ADS2-Unusual Sensory Interest, Specify",text,200,,,CRF,045,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2D02,"ADS2-Hand, Finger, Complex Mannerisms",text,149,,,CRF,046,AD2D02L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2D02A,"ADS2-Hand, Finger Mannerisms, Specify",text,200,,,CRF,047,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2D03,ADS2-Self-Injurious Behavior,text,180,,,CRF,048,AD2D03L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2D04,ADS2-Repetitive/Stereotyped Behaviors,text,199,,,CRF,049,AD2D04L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2D04A,"ADS2-Repetitive Behaviors, Specify",text,200,,,CRF,050,,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2E01,ADS2-Overactivity,text,186,,,CRF,051,AD2E01L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2E02,"ADS2-Tantrums, Disruptive Behavior",text,143,,,CRF,052,AD2E02L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,ADS2E03,ADS2-Anxiety,text,164,,,CRF,053,AD2E03L,,,,
QS.QSCAT.ADOS2 MOD 2.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,054,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS301,"ADS3-Reporting of Events, SA",integer,1,,,CRF,001,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS302,"ADS3-Conversation, SA",integer,1,,,CRF,002,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS303,"ADS3-Descriptive Gestures, SA",integer,1,,,CRF,003,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS304,"ADS3-Unusual Eye Contact, SA",integer,1,,,CRF,004,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS305,"ADS3-Facial Expressions to Examiner, SA",integer,1,,,CRF,005,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS306,"ADS3-Shared Enjoyment in Interaction, SA",integer,1,,,CRF,006,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS307,"ADS3-Quality of Social Overtures, SA",integer,1,,,CRF,007,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS308,"ADS3-Quality of Social Response, SA",integer,1,,,CRF,008,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS309,"ADS3-Reciprocal Social Communication, SA",integer,1,,,CRF,009,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS310,"ADS3-Overall Quality of Rapport, SA",integer,1,,,CRF,010,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS311,ADS3-SA Total,integer,2,,,CRF,011,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS312,"ADS3-Stereotype/Idiosyncratic Words, RRB",integer,1,,,CRF,012,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS313,"ADS3-Unusual Sensory Interest, RRB",integer,1,,,CRF,013,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS314,"ADS3-Hand, Finger Mannerisms, RRB",integer,1,,,CRF,014,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS315,"ADS3-Excess Interest Unusual Topic, RRB",integer,1,,,CRF,015,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS316,ADS3-RRB Total,integer,2,,,CRF,016,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS317,ADS3-Overall Total,integer,2,,,CRF,017,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS318,ADS3-ADOS-2 Classification,text,15,,,CRF,018,ADOS2CL,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS319,ADS3-Overall Diagnosis,text,200,,,CRF,019,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS320,ADS3-ADOS-2 Comparison Score,text,2,,,CRF,020,ADOS2SC,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS321,ADS3-Level of Autism Spectrum Symptoms,text,22,,,CRF,021,ADOS2LVL,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A01,ADS3-Level of Non-Echoed Spoken Language,text,153,,,CRF,022,AD3A01L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A02,ADS2-Autism Assoc Speech Abnormality,text,198,,,CRF,023,AD3A02L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A03,ADS3-Immediate Echolalia,text,92,,,CRF,024,AD3A03L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A04,ADS3-Stereotyped/Idiosyncratic Words,text,155,,,CRF,025,AD3A04L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A05,ADS3-Offers Information,text,160,,,CRF,026,AD3A05L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A06,ADS3-Asks for Information,text,144,,,CRF,027,AD3A06L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A07,ADS3-Reporting of Events,text,151,,,CRF,028,AD3A07L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A08,ADS3-Conversation,text,192,,,CRF,029,AD3A08L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3A09,ADS3-Descriptive Gestures,text,199,,,CRF,030,AD3A09L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B01,ADS3-Unusual Eye Contact,text,88,,,CRF,031,AD3B01L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B02,ADS3-Facial Expressions to Examiner,text,169,,,CRF,032,AD3B02L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B03,"ADS3-Language, Linked Nonverbal Comm",text,186,,,CRF,033,AD3B03L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B04,ADS3-Shared Enjoyment in Interaction,text,198,,,CRF,034,AD3B04L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B05,ADS3-Comments on Others' Emotions,text,174,,,CRF,035,AD3B05L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B06,ADS3-Insight Into Social Relationships,text,196,,,CRF,036,AD3B06L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B07,ADS3-Quality of Social Overtures,text,195,,,CRF,037,AD3B07L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B08,ADS3-Maintenance of Attention,text,200,,,CRF,038,AD3B08L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B09,ADS3-Quality of Social Response,text,139,,,CRF,039,AD3B09L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B10,ADS3-Reciprocal Social Communication,text,198,,,CRF,040,AD3B10L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3B11,ADS3-Overall Quality of Rapport,text,169,,,CRF,041,AD3B11L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3C01,ADS3-Imagination/Creativity,text,142,,,CRF,042,AD3C01L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D01,ADS3-Unusual Sensory Interest,text,178,,,CRF,043,AD3D01L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D01A,"ADS3-Unusual Sensory Interest, Specify",text,200,,,CRF,044,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D02,"ADS3-Hand, Finger, Complex Mannerisms",text,148,,,CRF,045,AD3D02L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D02A,"ADS3-Hand, Finger Mannerisms, Specify",text,200,,,CRF,046,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D03,ADS3-Self-Injurious Behavior,text,179,,,CRF,047,AD3D03L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D04,"ADS3-Excess Interest, Unusual Topic",text,162,,,CRF,048,AD3D04L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D05,ADS3-Compulsions or Rituals,text,188,,,CRF,049,AD3D05L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3D05A,"ADS3-Compulsions or Rituals, Specify",text,200,,,CRF,050,,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3E01,ADS3-Overactivity/Agitation,text,143,,,CRF,051,AD3E01L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3E02,"ADS3-Tantrums, Disruptive Behavior",text,163,,,CRF,052,AD3E02L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,ADS3E03,ADS3-Anxiety,text,132,,,CRF,053,AD3E03L,,,,
QS.QSCAT.ADOS2 MOD 3.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,054,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS401,"ADS4-Stereotype/Idiosyncratic Words, Com",integer,1,,,CRF,001,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS402,"ADS4-Conversation, Com",integer,1,,,CRF,002,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS403,"ADS4-Descriptive Gestures, Com",integer,1,,,CRF,003,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS404,"ADS4-Emphatic or Emotional Gestures, Com",integer,1,,,CRF,004,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS405,ADS4-Communication Total,integer,2,,,CRF,005,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS406,"ADS4-Unusual Eye Contact, RSI",integer,1,,,CRF,006,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS407,"ADS4-Facial Expressions to Examiner, RSI",integer,1,,,CRF,007,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS408,"ADS4-Comments on Others' Emotions, RSI",integer,1,,,CRF,008,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS409,"ADS4-Responsibility, RSI",integer,1,,,CRF,009,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS410,"ADS4-Quality of Social Overtures, RSI",integer,1,,,CRF,010,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS411,"ADS4-Quality of Social Response, RSI",integer,1,,,CRF,011,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS412,"ADS4-Reciprocal Social Comm, RSI",integer,1,,,CRF,012,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS413,ADS4-Social Interaction Total,integer,2,,,CRF,013,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS414,"ADS4-Comm, Social Interaction Total",integer,2,,,CRF,014,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS415,"ADS4-Imagination/Creativity, Algorithm",integer,1,,,CRF,015,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS416,"ADS4-Unusual Sensory Interest, SBRI",integer,1,,,CRF,016,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS417,"ADS4-Hand, Finger Mannerisms, SBRI",integer,1,,,CRF,017,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS418,"ADS4-Excess Interest, Unusual Topic,SBRI",integer,1,,,CRF,018,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS419,"ADS4-Compulsions or Rituals, SBRI",integer,1,,,CRF,019,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS420,ADS4-SBRI Total,integer,2,,,CRF,020,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS421,ADS4-ADOS-2 Classification,text,15,,,CRF,021,ADOS2CL,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS422,ADS4-Overall Diagnosis,text,200,,,CRF,022,,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS4A01,ADS4-Level of Non-Echoed Spoken Language,text,154,,,CRF,023,AD4A01L,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS4A02,ADS4-Autism Assoc Speech Abnormality,text,198,,,CRF,024,AD4A02L,,,,
QS.QSCAT.ADOS2 MOD 4.QSTESTCD,ADS4A03,ADS4-Immediate Echolalia,text,92,,,CRF,025,AD4A03L,,,,
